mes,pais_orig_cod,pais_orig,mun_dest_cod,mun_dest,turistas,prov_dest_cod,prov_dest,año,mes_hoja,mun_orig_cod,mun_orig,dest_cod,dest,prov_orig_cod,prov_orig
2024-03,,,,,30,3,Alicante/Alacant,2024,2024-03,23055.0,Linares,3133.0,Torrevieja,23.0,JaÃ©n
2024-03,,,,,71,3,Alicante/Alacant,2024,2024-03,24089.0,León,3133.0,Torrevieja,24.0,LeÃ³n
2024-03,,,,,78,3,Alicante/Alacant,2024,2024-03,26089.0,Logroño,3133.0,Torrevieja,26.0,"Rioja, La"
2024-03,,,,,753,3,Alicante/Alacant,2024,2024-03,28005.0,Alcalá de Henares,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,277,3,Alicante/Alacant,2024,2024-03,28006.0,Alcobendas,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,766,3,Alicante/Alacant,2024,2024-03,28007.0,Alcorcón,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,73,3,Alicante/Alacant,2024,2024-03,28009.0,Algete,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,54,3,Alicante/Alacant,2024,2024-03,28010.0,Alpedrete,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,131,3,Alicante/Alacant,2024,2024-03,28013.0,Aranjuez,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,280,3,Alicante/Alacant,2024,2024-03,28014.0,Arganda del Rey,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,171,3,Alicante/Alacant,2024,2024-03,28015.0,Arroyomolinos,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,148,3,Alicante/Alacant,2024,2024-03,28022.0,Boadilla del Monte,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,34,3,Alicante/Alacant,2024,2024-03,28026.0,Brunete,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,33,3,Alicante/Alacant,2024,2024-03,28028.0,Bustarviejo,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,59,3,Alicante/Alacant,2024,2024-03,28032.0,Camarma de Esteruelas,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,37,3,Alicante/Alacant,2024,2024-03,28036.0,Casarrubuelos,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,50,3,Alicante/Alacant,2024,2024-03,28038.0,Cercedilla,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,97,3,Alicante/Alacant,2024,2024-03,28040.0,Ciempozuelos,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,59,3,Alicante/Alacant,2024,2024-03,28041.0,Cobeña,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,40,3,Alicante/Alacant,2024,2024-03,28044.0,Colmenarejo,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,189,3,Alicante/Alacant,2024,2024-03,28045.0,Colmenar Viejo,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,176,3,Alicante/Alacant,2024,2024-03,28047.0,Collado Villalba,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,349,3,Alicante/Alacant,2024,2024-03,28049.0,Coslada,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,40,3,Alicante/Alacant,2024,2024-03,28050.0,Cubas de la Sagra,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,84,3,Alicante/Alacant,2024,2024-03,28053.0,Daganzo de Arriba,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,41,3,Alicante/Alacant,2024,2024-03,28054.0,"Escorial, El",3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,891,3,Alicante/Alacant,2024,2024-03,28058.0,Fuenlabrada,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,65,3,Alicante/Alacant,2024,2024-03,28059.0,Fuente el Saz de Jarama,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,103,3,Alicante/Alacant,2024,2024-03,28061.0,Galapagar,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,747,3,Alicante/Alacant,2024,2024-03,28065.0,Getafe,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,43,3,Alicante/Alacant,2024,2024-03,28066.0,Griñón,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,57,3,Alicante/Alacant,2024,2024-03,28068.0,Guadarrama,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,97,3,Alicante/Alacant,2024,2024-03,28073.0,Humanes de Madrid,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,849,3,Alicante/Alacant,2024,2024-03,28074.0,Leganés,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,60,3,Alicante/Alacant,2024,2024-03,28075.0,Loeches,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,7927,3,Alicante/Alacant,2024,2024-03,28079.0,Madrid,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,115,3,Alicante/Alacant,2024,2024-03,28080.0,Majadahonda,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,48,3,Alicante/Alacant,2024,2024-03,28082.0,Manzanares el Real,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,58,3,Alicante/Alacant,2024,2024-03,28083.0,Meco,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,134,3,Alicante/Alacant,2024,2024-03,28084.0,Mejorada del Campo,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,39,3,Alicante/Alacant,2024,2024-03,28086.0,"Molar, El",3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,65,3,Alicante/Alacant,2024,2024-03,28089.0,Moraleja de Enmedio,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,52,3,Alicante/Alacant,2024,2024-03,28091.0,Morata de Tajuña,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,797,3,Alicante/Alacant,2024,2024-03,28092.0,Móstoles,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,150,3,Alicante/Alacant,2024,2024-03,28096.0,Navalcarnero,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,64,3,Alicante/Alacant,2024,2024-03,28104.0,Paracuellos de Jarama,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,549,3,Alicante/Alacant,2024,2024-03,28106.0,Parla,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,212,3,Alicante/Alacant,2024,2024-03,28113.0,Pinto,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,114,3,Alicante/Alacant,2024,2024-03,28115.0,Pozuelo de Alarcón,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,476,3,Alicante/Alacant,2024,2024-03,28123.0,Rivas-Vaciamadrid,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,197,3,Alicante/Alacant,2024,2024-03,28127.0,"Rozas de Madrid, Las",3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,55,3,Alicante/Alacant,2024,2024-03,28129.0,San Agustín del Guadalix,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,226,3,Alicante/Alacant,2024,2024-03,28130.0,San Fernando de Henares,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,31,3,Alicante/Alacant,2024,2024-03,28131.0,San Lorenzo de El Escorial,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,88,3,Alicante/Alacant,2024,2024-03,28132.0,San Martín de la Vega,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,384,3,Alicante/Alacant,2024,2024-03,28134.0,San Sebastián de los Reyes,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,35,3,Alicante/Alacant,2024,2024-03,28140.0,Serranillos del Valle,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,40,3,Alicante/Alacant,2024,2024-03,28145.0,Talamanca de Jarama,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,605,3,Alicante/Alacant,2024,2024-03,28148.0,Torrejón de Ardoz,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,46,3,Alicante/Alacant,2024,2024-03,28152.0,Torrelodones,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,46,3,Alicante/Alacant,2024,2024-03,28154.0,Torres de la Alameda,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,39,3,Alicante/Alacant,2024,2024-03,28160.0,Valdemorillo,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,351,3,Alicante/Alacant,2024,2024-03,28161.0,Valdemoro,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,45,3,Alicante/Alacant,2024,2024-03,28164.0,Valdetorres de Jarama,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,40,3,Alicante/Alacant,2024,2024-03,28165.0,Valdilecha,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,68,3,Alicante/Alacant,2024,2024-03,28167.0,Velilla de San Antonio,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,68,3,Alicante/Alacant,2024,2024-03,28172.0,Villalbilla,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,66,3,Alicante/Alacant,2024,2024-03,28176.0,Villanueva de la Cañada,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,60,3,Alicante/Alacant,2024,2024-03,28177.0,Villanueva del Pardillo,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,69,3,Alicante/Alacant,2024,2024-03,28181.0,Villaviciosa de Odón,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,88,3,Alicante/Alacant,2024,2024-03,28903.0,Tres Cantos,3133.0,Torrevieja,28.0,Madrid
2024-03,,,,,36,3,Alicante/Alacant,2024,2024-03,29025.0,Benalmádena,3133.0,Torrevieja,29.0,MÃ¡laga
2024-03,,,,,51,3,Alicante/Alacant,2024,2024-03,29054.0,Fuengirola,3133.0,Torrevieja,29.0,MÃ¡laga
2024-03,,,,,86,3,Alicante/Alacant,2024,2024-03,29067.0,Málaga,3133.0,Torrevieja,29.0,MÃ¡laga
2024-03,,,,,41,3,Alicante/Alacant,2024,2024-03,29069.0,Marbella,3133.0,Torrevieja,29.0,MÃ¡laga
2024-03,,,,,35,3,Alicante/Alacant,2024,2024-03,29070.0,Mijas,3133.0,Torrevieja,29.0,MÃ¡laga
2024-03,,,,,48,3,Alicante/Alacant,2024,2024-03,29901.0,Torremolinos,3133.0,Torrevieja,29.0,MÃ¡laga
2024-03,,,,,75,3,Alicante/Alacant,2024,2024-03,30001.0,Abanilla,3133.0,Torrevieja,30.0,Murcia
2024-03,,,,,57,3,Alicante/Alacant,2024,2024-03,30002.0,Abarán,3133.0,Torrevieja,30.0,Murcia
2024-03,,,,,91,3,Alicante/Alacant,2024,2024-03,30003.0,Águilas,3133.0,Torrevieja,30.0,Murcia
2024-03,,,,,163,3,Alicante/Alacant,2024,2024-03,30005.0,Alcantarilla,3133.0,Torrevieja,30.0,Murcia
2024-03,,,,,42,3,Alicante/Alacant,2024,2024-03,30007.0,Alguazas,3133.0,Torrevieja,30.0,Murcia
2024-03,,,,,53,3,Alicante/Alacant,2024,2024-03,30009.0,Archena,3133.0,Torrevieja,30.0,Murcia
2024-03,,,,,81,3,Alicante/Alacant,2024,2024-03,30010.0,Beniel,3133.0,Torrevieja,30.0,Murcia
2024-03,,,,,61,3,Alicante/Alacant,2024,2024-03,30015.0,Caravaca de la Cruz,3133.0,Torrevieja,30.0,Murcia
2024-03,,,,,557,3,Alicante/Alacant,2024,2024-03,30016.0,Cartagena,3133.0,Torrevieja,30.0,Murcia
2024-03,,,,,99,3,Alicante/Alacant,2024,2024-03,30019.0,Cieza,3133.0,Torrevieja,30.0,Murcia
2024-03,,,,,48,3,Alicante/Alacant,2024,2024-03,30022.0,Jumilla,3133.0,Torrevieja,30.0,Murcia
2024-03,,,,,60,3,Alicante/Alacant,2024,2024-03,30024.0,Lorca,3133.0,Torrevieja,30.0,Murcia
2024-03,,,,,67,3,Alicante/Alacant,2024,2024-03,30026.0,Mazarrón,3133.0,Torrevieja,30.0,Murcia
2024-03,,,,,319,3,Alicante/Alacant,2024,2024-03,30027.0,Molina de Segura,3133.0,Torrevieja,30.0,Murcia
2024-03,,,,,35,3,Alicante/Alacant,2024,2024-03,30029.0,Mula,3133.0,Torrevieja,30.0,Murcia
2024-03,,,,,3489,3,Alicante/Alacant,2024,2024-03,30030.0,Murcia,3133.0,Torrevieja,30.0,Murcia
2024-03,,,,,139,3,Alicante/Alacant,2024,2024-03,30035.0,San Javier,3133.0,Torrevieja,30.0,Murcia
2024-03,,,,,239,3,Alicante/Alacant,2024,2024-03,30036.0,San Pedro del Pinatar,3133.0,Torrevieja,30.0,Murcia
2024-03,,,,,163,3,Alicante/Alacant,2024,2024-03,30037.0,Torre-Pacheco,3133.0,Torrevieja,30.0,Murcia
2024-03,,,,,116,3,Alicante/Alacant,2024,2024-03,30038.0,"Torres de Cotillas, Las",3133.0,Torrevieja,30.0,Murcia
2024-03,,,,,45,3,Alicante/Alacant,2024,2024-03,30039.0,Totana,3133.0,Torrevieja,30.0,Murcia
2024-03,,,,,47,3,Alicante/Alacant,2024,2024-03,30041.0,"Unión, La",3133.0,Torrevieja,30.0,Murcia
2024-03,,,,,132,3,Alicante/Alacant,2024,2024-03,30043.0,Yecla,3133.0,Torrevieja,30.0,Murcia
2024-03,,,,,102,3,Alicante/Alacant,2024,2024-03,30901.0,Santomera,3133.0,Torrevieja,30.0,Murcia
2024-03,,,,,70,3,Alicante/Alacant,2024,2024-03,30902.0,"Alcázares, Los",3133.0,Torrevieja,30.0,Murcia
2024-03,,,,,92,3,Alicante/Alacant,2024,2024-03,31201.0,Pamplona/Iruña,3133.0,Torrevieja,31.0,Navarra
2024-03,,,,,58,3,Alicante/Alacant,2024,2024-03,33024.0,Gijón,3133.0,Torrevieja,33.0,Asturias
2024-03,,,,,48,3,Alicante/Alacant,2024,2024-03,33044.0,Oviedo,3133.0,Torrevieja,33.0,Asturias
2024-03,,,,,54,3,Alicante/Alacant,2024,2024-03,34120.0,Palencia,3133.0,Torrevieja,34.0,Palencia
2024-03,,,,,86,3,Alicante/Alacant,2024,2024-03,37274.0,Salamanca,3133.0,Torrevieja,37.0,Salamanca
2024-03,,,,,63,3,Alicante/Alacant,2024,2024-03,40194.0,Segovia,3133.0,Torrevieja,40.0,Segovia
2024-03,,,,,55,3,Alicante/Alacant,2024,2024-03,41091.0,Sevilla,3133.0,Torrevieja,41.0,Sevilla
2024-03,,,,,37,3,Alicante/Alacant,2024,2024-03,45002.0,Alameda de la Sagra,3133.0,Torrevieja,45.0,Toledo
2024-03,,,,,37,3,Alicante/Alacant,2024,2024-03,45019.0,Bargas,3133.0,Torrevieja,45.0,Toledo
2024-03,,,,,49,3,Alicante/Alacant,2024,2024-03,45051.0,Cobeja,3133.0,Torrevieja,45.0,Toledo
2024-03,,,,,100,3,Alicante/Alacant,2024,2024-03,45081.0,Illescas,3133.0,Torrevieja,45.0,Toledo
2024-03,,,,,37,3,Alicante/Alacant,2024,2024-03,45099.0,Méntrida,3133.0,Torrevieja,45.0,Toledo
2024-03,,,,,32,3,Alicante/Alacant,2024,2024-03,45102.0,Mocejón,3133.0,Torrevieja,45.0,Toledo
2024-03,,,,,129,3,Alicante/Alacant,2024,2024-03,45121.0,Ocaña,3133.0,Torrevieja,45.0,Toledo
2024-03,,,,,40,3,Alicante/Alacant,2024,2024-03,45135.0,"Puebla de Almoradiel, La",3133.0,Torrevieja,45.0,Toledo
2024-03,,,,,57,3,Alicante/Alacant,2024,2024-03,45142.0,Quintanar de la Orden,3133.0,Torrevieja,45.0,Toledo
2024-03,,,,,96,3,Alicante/Alacant,2024,2024-03,45161.0,Seseña,3133.0,Torrevieja,45.0,Toledo
2024-03,,,,,30,3,Alicante/Alacant,2024,2024-03,45163.0,Sonseca,3133.0,Torrevieja,45.0,Toledo
2024-03,,,,,132,3,Alicante/Alacant,2024,2024-03,45165.0,Talavera de la Reina,3133.0,Torrevieja,45.0,Toledo
2024-03,,,,,114,3,Alicante/Alacant,2024,2024-03,45168.0,Toledo,3133.0,Torrevieja,45.0,Toledo
2024-03,,,,,37,3,Alicante/Alacant,2024,2024-03,45199.0,"Viso de San Juan, El",3133.0,Torrevieja,45.0,Toledo
2024-03,,,,,48,3,Alicante/Alacant,2024,2024-03,45205.0,Yuncos,3133.0,Torrevieja,45.0,Toledo
2024-03,,,,,71,3,Alicante/Alacant,2024,2024-03,46008.0,Albalat de la Ribera,3133.0,Torrevieja,46.0,Valencia/ValÃ¨ncia
2024-03,,,,,48,3,Alicante/Alacant,2024,2024-03,46017.0,Alzira,3133.0,Torrevieja,46.0,Valencia/ValÃ¨ncia
2024-03,,,,,58,3,Alicante/Alacant,2024,2024-03,46060.0,Benifaió,3133.0,Torrevieja,46.0,Valencia/ValÃ¨ncia
2024-03,,,,,32,3,Alicante/Alacant,2024,2024-03,46078.0,Burjassot,3133.0,Torrevieja,46.0,Valencia/ValÃ¨ncia
2024-03,,,,,42,3,Alicante/Alacant,2024,2024-03,46083.0,Carcaixent,3133.0,Torrevieja,46.0,Valencia/ValÃ¨ncia
2024-03,,,,,39,3,Alicante/Alacant,2024,2024-03,46094.0,Catarroja,3133.0,Torrevieja,46.0,Valencia/ValÃ¨ncia
2024-03,,,,,66,3,Alicante/Alacant,2024,2024-03,46131.0,Gandia,3133.0,Torrevieja,46.0,Valencia/ValÃ¨ncia
2024-03,,,,,41,3,Alicante/Alacant,2024,2024-03,46145.0,Xàtiva,3133.0,Torrevieja,46.0,Valencia/ValÃ¨ncia
2024-03,,,,,45,3,Alicante/Alacant,2024,2024-03,46159.0,Manises,3133.0,Torrevieja,46.0,Valencia/ValÃ¨ncia
2024-03,,,,,44,3,Alicante/Alacant,2024,2024-03,46169.0,Mislata,3133.0,Torrevieja,46.0,Valencia/ValÃ¨ncia
2024-03,,,,,36,3,Alicante/Alacant,2024,2024-03,46184.0,Ontinyent,3133.0,Torrevieja,46.0,Valencia/ValÃ¨ncia
2024-03,,,,,44,3,Alicante/Alacant,2024,2024-03,46190.0,Paterna,3133.0,Torrevieja,46.0,Valencia/ValÃ¨ncia
2024-03,,,,,42,3,Alicante/Alacant,2024,2024-03,46213.0,Requena,3133.0,Torrevieja,46.0,Valencia/ValÃ¨ncia
2024-03,,,,,55,3,Alicante/Alacant,2024,2024-03,46220.0,Sagunto/Sagunt,3133.0,Torrevieja,46.0,Valencia/ValÃ¨ncia
2024-03,,,,,75,3,Alicante/Alacant,2024,2024-03,46244.0,Torrent,3133.0,Torrevieja,46.0,Valencia/ValÃ¨ncia
2024-03,,,,,815,3,Alicante/Alacant,2024,2024-03,46250.0,València,3133.0,Torrevieja,46.0,Valencia/ValÃ¨ncia
2024-03,,,,,58,3,Alicante/Alacant,2024,2024-03,47076.0,Laguna de Duero,3133.0,Torrevieja,47.0,Valladolid
2024-03,,,,,291,3,Alicante/Alacant,2024,2024-03,47186.0,Valladolid,3133.0,Torrevieja,47.0,Valladolid
2024-03,,,,,41,3,Alicante/Alacant,2024,2024-03,48003.0,Amorebieta-Etxano,3133.0,Torrevieja,48.0,Bizkaia
2024-03,,,,,41,3,Alicante/Alacant,2024,2024-03,48013.0,Barakaldo,3133.0,Torrevieja,48.0,Bizkaia
2024-03,,,,,40,3,Alicante/Alacant,2024,2024-03,48015.0,Basauri,3133.0,Torrevieja,48.0,Bizkaia
2024-03,,,,,114,3,Alicante/Alacant,2024,2024-03,48020.0,Bilbao,3133.0,Torrevieja,48.0,Bizkaia
2024-03,,,,,49,3,Alicante/Alacant,2024,2024-03,48027.0,Durango,3133.0,Torrevieja,48.0,Bizkaia
2024-03,,,,,34,3,Alicante/Alacant,2024,2024-03,48036.0,Galdakao,3133.0,Torrevieja,48.0,Bizkaia
2024-03,,,,,32,3,Alicante/Alacant,2024,2024-03,48044.0,Getxo,3133.0,Torrevieja,48.0,Bizkaia
2024-03,,,,,51,3,Alicante/Alacant,2024,2024-03,48078.0,Portugalete,3133.0,Torrevieja,48.0,Bizkaia
2024-03,,,,,36,3,Alicante/Alacant,2024,2024-03,48902.0,Erandio,3133.0,Torrevieja,48.0,Bizkaia
2024-03,,,,,31,3,Alicante/Alacant,2024,2024-03,49275.0,Zamora,3133.0,Torrevieja,49.0,Zamora
2024-03,,,,,137,3,Alicante/Alacant,2024,2024-03,50297.0,Zaragoza,3133.0,Torrevieja,50.0,Zaragoza
2024-04,,,,,32,3,Alicante/Alacant,2024,2024-04,1036.0,Laudio/Llodio,3133.0,Torrevieja,1.0,Araba/Ãlava
2024-04,,,,,555,3,Alicante/Alacant,2024,2024-04,1059.0,Vitoria-Gasteiz,3133.0,Torrevieja,1.0,Araba/Ãlava
2024-04,,,,,746,3,Alicante/Alacant,2024,2024-04,2003.0,Albacete,3133.0,Torrevieja,2.0,Albacete
2024-04,,,,,101,3,Alicante/Alacant,2024,2024-04,2009.0,Almansa,3133.0,Torrevieja,2.0,Albacete
2024-04,,,,,62,3,Alicante/Alacant,2024,2024-04,2025.0,Caudete,3133.0,Torrevieja,2.0,Albacete
2024-04,,,,,55,3,Alicante/Alacant,2024,2024-04,2037.0,Hellín,3133.0,Torrevieja,2.0,Albacete
2024-04,,,,,73,3,Alicante/Alacant,2024,2024-04,2069.0,"Roda, La",3133.0,Torrevieja,2.0,Albacete
2024-04,,,,,92,3,Alicante/Alacant,2024,2024-04,2081.0,Villarrobledo,3133.0,Torrevieja,2.0,Albacete
2024-04,,,,,93,3,Alicante/Alacant,2024,2024-04,4013.0,Almería,3133.0,Torrevieja,4.0,AlmerÃ­a
2024-04,,,,,44,3,Alicante/Alacant,2024,2024-04,4064.0,Mojácar,3133.0,Torrevieja,4.0,AlmerÃ­a
2024-04,,,,,32,3,Alicante/Alacant,2024,2024-04,4079.0,Roquetas de Mar,3133.0,Torrevieja,4.0,AlmerÃ­a
2024-04,,,,,56,3,Alicante/Alacant,2024,2024-04,4100.0,Vera,3133.0,Torrevieja,4.0,AlmerÃ­a
2024-04,,,,,35,3,Alicante/Alacant,2024,2024-04,5019.0,Ávila,3133.0,Torrevieja,5.0,Ãvila
2024-04,,,,,42,3,Alicante/Alacant,2024,2024-04,7040.0,Palma,3133.0,Torrevieja,7.0,"Balears, Illes"
2024-04,,,,,38,3,Alicante/Alacant,2024,2024-04,8015.0,Badalona,3133.0,Torrevieja,8.0,Barcelona
2024-04,,,,,252,3,Alicante/Alacant,2024,2024-04,8019.0,Barcelona,3133.0,Torrevieja,8.0,Barcelona
2024-04,,,,,32,3,Alicante/Alacant,2024,2024-04,8187.0,Sabadell,3133.0,Torrevieja,8.0,Barcelona
2024-04,,,,,45,3,Alicante/Alacant,2024,2024-04,9018.0,Aranda de Duero,3133.0,Torrevieja,9.0,Burgos
2024-04,,,,,328,3,Alicante/Alacant,2024,2024-04,9059.0,Burgos,3133.0,Torrevieja,9.0,Burgos
2024-04,,,,,59,3,Alicante/Alacant,2024,2024-04,9219.0,Miranda de Ebro,3133.0,Torrevieja,9.0,Burgos
2024-04,,,,,40,3,Alicante/Alacant,2024,2024-04,10037.0,Cáceres,3133.0,Torrevieja,10.0,CÃ¡ceres
2024-04,,,,,32,3,Alicante/Alacant,2024,2024-04,11004.0,Algeciras,3133.0,Torrevieja,11.0,CÃ¡diz
2024-04,,,,,39,3,Alicante/Alacant,2024,2024-04,11020.0,Jerez de la Frontera,3133.0,Torrevieja,11.0,CÃ¡diz
2024-04,,,,,54,3,Alicante/Alacant,2024,2024-04,12040.0,Castelló de la Plana,3133.0,Torrevieja,12.0,CastellÃ³n/CastellÃ³
2024-04,,,,,51,3,Alicante/Alacant,2024,2024-04,13005.0,Alcázar de San Juan,3133.0,Torrevieja,13.0,Ciudad Real
2024-04,,,,,38,3,Alicante/Alacant,2024,2024-04,13019.0,Argamasilla de Alba,3133.0,Torrevieja,13.0,Ciudad Real
2024-04,,,,,74,3,Alicante/Alacant,2024,2024-04,13034.0,Ciudad Real,3133.0,Torrevieja,13.0,Ciudad Real
2024-04,,,,,57,3,Alicante/Alacant,2024,2024-04,13047.0,Herencia,3133.0,Torrevieja,13.0,Ciudad Real
2024-04,,,,,44,3,Alicante/Alacant,2024,2024-04,13053.0,Manzanares,3133.0,Torrevieja,13.0,Ciudad Real
2024-04,,,,,58,3,Alicante/Alacant,2024,2024-04,13061.0,Pedro Muñoz,3133.0,Torrevieja,13.0,Ciudad Real
2024-04,,,,,32,3,Alicante/Alacant,2024,2024-04,13078.0,Socuéllamos,3133.0,Torrevieja,13.0,Ciudad Real
2024-04,,,,,86,3,Alicante/Alacant,2024,2024-04,13082.0,Tomelloso,3133.0,Torrevieja,13.0,Ciudad Real
2024-04,,,,,39,3,Alicante/Alacant,2024,2024-04,13087.0,Valdepeñas,3133.0,Torrevieja,13.0,Ciudad Real
2024-04,,,,,40,3,Alicante/Alacant,2024,2024-04,15019.0,Carballo,3133.0,Torrevieja,15.0,"CoruÃ±a, A"
2024-04,,,,,30,3,Alicante/Alacant,2024,2024-04,15075.0,Sada,3133.0,Torrevieja,15.0,"CoruÃ±a, A"
2024-04,,,,,51,3,Alicante/Alacant,2024,2024-04,16078.0,Cuenca,3133.0,Torrevieja,16.0,Cuenca
2024-04,,,,,59,3,Alicante/Alacant,2024,2024-04,16190.0,San Clemente,3133.0,Torrevieja,16.0,Cuenca
2024-04,,,,,32,3,Alicante/Alacant,2024,2024-04,17079.0,Girona,3133.0,Torrevieja,17.0,Girona
2024-04,,,,,52,3,Alicante/Alacant,2024,2024-04,18087.0,Granada,3133.0,Torrevieja,18.0,Granada
2024-04,,,,,55,3,Alicante/Alacant,2024,2024-04,19024.0,Alovera,3133.0,Torrevieja,19.0,Guadalajara
2024-04,,,,,75,3,Alicante/Alacant,2024,2024-04,19046.0,Azuqueca de Henares,3133.0,Torrevieja,19.0,Guadalajara
2024-04,,,,,52,3,Alicante/Alacant,2024,2024-04,19071.0,"Casar, El",3133.0,Torrevieja,19.0,Guadalajara
2024-04,,,,,101,3,Alicante/Alacant,2024,2024-04,19130.0,Guadalajara,3133.0,Torrevieja,19.0,Guadalajara
2024-04,,,,,72,3,Alicante/Alacant,2024,2024-04,19280.0,Torrejón del Rey,3133.0,Torrevieja,19.0,Guadalajara
2024-04,,,,,51,3,Alicante/Alacant,2024,2024-04,20030.0,Eibar,3133.0,Torrevieja,20.0,Gipuzkoa
2024-04,,,,,32,3,Alicante/Alacant,2024,2024-04,20032.0,Elgoibar,3133.0,Torrevieja,20.0,Gipuzkoa
2024-04,,,,,55,3,Alicante/Alacant,2024,2024-04,20045.0,Irun,3133.0,Torrevieja,20.0,Gipuzkoa
2024-04,,,,,40,3,Alicante/Alacant,2024,2024-04,20067.0,Errenteria,3133.0,Torrevieja,20.0,Gipuzkoa
2024-04,,,,,174,3,Alicante/Alacant,2024,2024-04,20069.0,Donostia/San Sebastián,3133.0,Torrevieja,20.0,Gipuzkoa
2024-04,,,,,71,3,Alicante/Alacant,2024,2024-04,24089.0,León,3133.0,Torrevieja,24.0,LeÃ³n
2024-04,,,,,138,3,Alicante/Alacant,2024,2024-04,26089.0,Logroño,3133.0,Torrevieja,26.0,"Rioja, La"
2024-04,,,,,38,3,Alicante/Alacant,2024,2024-04,28004.0,"Álamo, El",3133.0,Torrevieja,28.0,Madrid
2024-04,,,,,574,3,Alicante/Alacant,2024,2024-04,28005.0,Alcalá de Henares,3133.0,Torrevieja,28.0,Madrid
2024-04,,,,,275,3,Alicante/Alacant,2024,2024-04,28006.0,Alcobendas,3133.0,Torrevieja,28.0,Madrid
2024-04,,,,,631,3,Alicante/Alacant,2024,2024-04,28007.0,Alcorcón,3133.0,Torrevieja,28.0,Madrid
2024-04,,,,,35,3,Alicante/Alacant,2024,2024-04,28009.0,Algete,3133.0,Torrevieja,28.0,Madrid
2024-04,,,,,32,3,Alicante/Alacant,2024,2024-04,28010.0,Alpedrete,3133.0,Torrevieja,28.0,Madrid
