fecha;mun_orig;dest;turistas;prov_orig
2019-08-01;Boalo, El;Torrevieja;38;Madrid
2019-08-01;Brunete;Torrevieja;70;Madrid
2019-08-01;Camarma de Esteruelas;Torrevieja;135;Madrid
2019-08-01;Campo Real;Torrevieja;72;Madrid
2019-08-01;Carabaña;Torrevieja;37;Madrid
2019-08-01;Casarrubuelos;Torrevieja;44;Madrid
2019-08-01;Cercedilla;Torrevieja;38;Madrid
2019-08-01;Ciempozuelos;Torrevieja;327;Madrid
2019-08-01;Cobeña;Torrevieja;53;Madrid
2019-08-01;Colmenar de Oreja;Torrevieja;105;Madrid
2019-08-01;Colmenarejo;Torrevieja;49;Madrid
2019-08-01;Colmenar Viejo;Torrevieja;625;Madrid
2019-08-01;Collado Mediano;Torrevieja;47;Madrid
2019-08-01;Collado Villalba;Torrevieja;569;Madrid
2019-08-01;Coslada;Torrevieja;1131;Madrid
2019-08-01;Cubas de la Sagra;Torrevieja;92;Madrid
2019-08-01;Chinchón;Torrevieja;56;Madrid
2019-08-01;Daganzo de Arriba;Torrevieja;111;Madrid
2019-08-01;Escorial, El;Torrevieja;87;Madrid
2019-08-01;Fresno de Torote;Torrevieja;44;Madrid
2019-08-01;Fuenlabrada;Torrevieja;3796;Madrid
2019-08-01;Fuente el Saz de Jarama;Torrevieja;107;Madrid
2019-08-01;Galapagar;Torrevieja;246;Madrid
2019-08-01;Getafe;Torrevieja;2909;Madrid
2019-08-01;Griñón;Torrevieja;175;Madrid
2019-08-01;Guadalix de la Sierra;Torrevieja;55;Madrid
2019-08-01;Guadarrama;Torrevieja;130;Madrid
2019-08-01;Hoyo de Manzanares;Torrevieja;41;Madrid
2019-08-01;Humanes de Madrid;Torrevieja;370;Madrid
2019-08-01;Leganés;Torrevieja;3257;Madrid
2019-08-01;Loeches;Torrevieja;155;Madrid
2019-08-01;Madrid;Torrevieja;26767;Madrid
2019-08-01;Majadahonda;Torrevieja;320;Madrid
2019-08-01;Manzanares el Real;Torrevieja;44;Madrid
2019-08-01;Meco;Torrevieja;205;Madrid
2019-08-01;Mejorada del Campo;Torrevieja;416;Madrid
2019-08-01;Miraflores de la Sierra;Torrevieja;39;Madrid
2019-08-01;Molar, El;Torrevieja;92;Madrid
2019-08-01;Moraleja de Enmedio;Torrevieja;139;Madrid
2019-08-01;Moralzarzal;Torrevieja;93;Madrid
2019-08-01;Morata de Tajuña;Torrevieja;76;Madrid
2019-08-01;Móstoles;Torrevieja;3514;Madrid
2019-08-01;Navalcarnero;Torrevieja;379;Madrid
2019-08-01;Nuevo Baztán;Torrevieja;70;Madrid
2019-08-01;Paracuellos de Jarama;Torrevieja;245;Madrid
2019-08-01;Parla;Torrevieja;2233;Madrid
2019-08-01;Pedrezuela;Torrevieja;64;Madrid
2019-08-01;Pinto;Torrevieja;773;Madrid
2019-08-01;Pozuelo de Alarcón;Torrevieja;299;Madrid
2019-08-01;Pozuelo del Rey;Torrevieja;43;Madrid
2019-08-01;Quijorna;Torrevieja;66;Madrid
2019-08-01;Rivas-Vaciamadrid;Torrevieja;1015;Madrid
2019-08-01;Rozas de Madrid, Las;Torrevieja;490;Madrid
2019-08-01;San Agustín del Guadalix;Torrevieja;135;Madrid
2019-08-01;San Fernando de Henares;Torrevieja;797;Madrid
2019-08-01;San Lorenzo de El Escorial;Torrevieja;92;Madrid
2019-08-01;San Martín de la Vega;Torrevieja;274;Madrid
2019-08-01;San Martín de Valdeiglesias;Torrevieja;31;Madrid
2019-08-01;San Sebastián de los Reyes;Torrevieja;1285;Madrid
2019-08-01;Santos de la Humosa, Los;Torrevieja;39;Madrid
2019-08-01;Serranillos del Valle;Torrevieja;57;Madrid
2019-08-01;Sevilla la Nueva;Torrevieja;111;Madrid
2019-08-01;Soto del Real;Torrevieja;52;Madrid
2019-08-01;Talamanca de Jarama;Torrevieja;51;Madrid
2019-08-01;Tielmes;Torrevieja;35;Madrid
2019-08-01;Torrejón de Ardoz;Torrevieja;2006;Madrid
2019-08-01;Torrejón de la Calzada;Torrevieja;125;Madrid
2019-08-01;Torrejón de Velasco;Torrevieja;63;Madrid
2019-08-01;Torrelaguna;Torrevieja;35;Madrid
2019-08-01;Torrelodones;Torrevieja;92;Madrid
2019-08-01;Torres de la Alameda;Torrevieja;103;Madrid
2019-08-01;Valdemorillo;Torrevieja;66;Madrid
2019-08-01;Valdemoro;Torrevieja;1107;Madrid
2019-08-01;Valdeolmos-Alalpardo;Torrevieja;48;Madrid
2019-08-01;Valdetorres de Jarama;Torrevieja;57;Madrid
2019-08-01;Velilla de San Antonio;Torrevieja;201;Madrid
2019-08-01;Villaconejos;Torrevieja;30;Madrid
2019-08-01;Villa del Prado;Torrevieja;57;Madrid
2019-08-01;Villalbilla;Torrevieja;143;Madrid
2019-08-01;Villamanta;Torrevieja;40;Madrid
2019-08-01;Villanueva de la Cañada;Torrevieja;107;Madrid
2019-08-01;Villanueva del Pardillo;Torrevieja;116;Madrid
2019-08-01;Villarejo de Salvanés;Torrevieja;114;Madrid
2019-08-01;Villaviciosa de Odón;Torrevieja;217;Madrid
2019-08-01;Tres Cantos;Torrevieja;315;Madrid
2019-08-01;Benalmádena;Torrevieja;35;Málaga
2019-08-01;Málaga;Torrevieja;150;Málaga
2019-08-01;Marbella;Torrevieja;63;Málaga
2019-08-01;Mijas;Torrevieja;37;Málaga
2019-08-01;Torremolinos;Torrevieja;31;Málaga
2019-08-01;Abanilla;Torrevieja;109;Murcia
2019-08-01;Abarán;Torrevieja;179;Murcia
2019-08-01;Águilas;Torrevieja;41;Murcia
2019-08-01;Alcantarilla;Torrevieja;577;Murcia
2019-08-01;Alguazas;Torrevieja;169;Murcia
2019-08-01;Alhama de Murcia;Torrevieja;68;Murcia
2019-08-01;Archena;Torrevieja;227;Murcia
2019-08-01;Beniel;Torrevieja;600;Murcia
2019-08-01;Blanca;Torrevieja;94;Murcia
2019-08-01;Bullas;Torrevieja;46;Murcia
2019-08-01;Calasparra;Torrevieja;68;Murcia
2019-08-01;Campos del Río;Torrevieja;39;Murcia
2019-08-01;Caravaca de la Cruz;Torrevieja;200;Murcia
2019-08-01;Cartagena;Torrevieja;1346;Murcia
2019-08-01;Cehegín;Torrevieja;49;Murcia
2019-08-01;Ceutí;Torrevieja;152;Murcia
2019-08-01;Cieza;Torrevieja;395;Murcia
2019-08-01;Fortuna;Torrevieja;248;Murcia
2019-08-01;Fuente Álamo de Murcia;Torrevieja;58;Murcia
2019-08-01;Jumilla;Torrevieja;300;Murcia
2019-08-01;Librilla;Torrevieja;31;Murcia
2019-08-01;Lorca;Torrevieja;145;Murcia
2019-08-01;Lorquí;Torrevieja;117;Murcia
2019-08-01;Mazarrón;Torrevieja;46;Murcia
2019-08-01;Molina de Segura;Torrevieja;1814;Murcia
2019-08-01;Moratalla;Torrevieja;45;Murcia
2019-08-01;Mula;Torrevieja;155;Murcia
2019-08-01;Murcia;Torrevieja;12261;Murcia
2019-08-01;Ricote;Torrevieja;30;Murcia
2019-08-01;San Javier;Torrevieja;518;Murcia
2019-08-01;San Pedro del Pinatar;Torrevieja;544;Murcia
2019-08-01;Torre-Pacheco;Torrevieja;255;Murcia
2019-08-01;Torres de Cotillas, Las;Torrevieja;369;Murcia
2019-08-01;Totana;Torrevieja;35;Murcia
2019-08-01;Unión, La;Torrevieja;76;Murcia
2019-08-01;Villanueva del Río Segura;Torrevieja;57;Murcia
2019-08-01;Yecla;Torrevieja;362;Murcia
2019-08-01;Santomera;Torrevieja;560;Murcia
2019-08-01;Alcázares, Los;Torrevieja;172;Murcia
2019-08-01;Aranguren;Torrevieja;34;Navarra
2019-08-01;Burlada/Burlata;Torrevieja;66;Navarra
2019-08-01;Valle de Egüés/Eguesibar;Torrevieja;64;Navarra
2019-08-01;Noáin (Valle de Elorz)/Noain (Elortzibar);Torrevieja;50;Navarra
2019-08-01;Estella-Lizarra;Torrevieja;35;Navarra
2019-08-01;Pamplona/Iruña;Torrevieja;441;Navarra
2019-08-01;Tudela;Torrevieja;61;Navarra
2019-08-01;Villava/Atarrabia;Torrevieja;30;Navarra
2019-08-01;Barañáin/Barañain;Torrevieja;59;Navarra
2019-08-01;Zizur Mayor/Zizur Nagusia;Torrevieja;53;Navarra
2019-08-01;Ourense;Torrevieja;81;Ourense
2019-08-01;Avilés;Torrevieja;93;Asturias
2019-08-01;Castrillón;Torrevieja;31;Asturias
2019-08-01;Gijón;Torrevieja;341;Asturias
2019-08-01;Langreo;Torrevieja;89;Asturias
2019-08-01;Mieres;Torrevieja;71;Asturias
2019-08-01;Oviedo;Torrevieja;310;Asturias
2019-08-01;San Martín del Rey Aurelio;Torrevieja;39;Asturias
2019-08-01;Siero;Torrevieja;73;Asturias
2019-08-01;Palencia;Torrevieja;158;Palencia
2019-08-01;Villamuriel de Cerrato;Torrevieja;36;Palencia
2019-08-01;Mogán;Torrevieja;38;Palmas, Las
2019-08-01;Palmas de Gran Canaria, Las;Torrevieja;50;Palmas, Las
2019-08-01;Vigo;Torrevieja;70;Pontevedra
2019-08-01;Béjar;Torrevieja;39;Salamanca
2019-08-01;Salamanca;Torrevieja;427;Salamanca
2019-08-01;Santa Marta de Tormes;Torrevieja;59;Salamanca
2019-08-01;Puerto de la Cruz;Torrevieja;47;Santa Cruz de Tenerife
2019-08-01;Castro-Urdiales;Torrevieja;97;Cantabria
2019-08-01;Laredo;Torrevieja;37;Cantabria
2019-08-01;Noja;Torrevieja;37;Cantabria
2019-08-01;Santander;Torrevieja;53;Cantabria
2019-08-01;Cuéllar;Torrevieja;40;Segovia
2019-08-01;Espinar, El;Torrevieja;63;Segovia
2019-08-01;Palazuelos de Eresma;Torrevieja;35;Segovia
2019-08-01;Real Sitio de San Ildefonso;Torrevieja;44;Segovia
2019-08-01;Segovia;Torrevieja;282;Segovia
2019-08-01;Dos Hermanas;Torrevieja;39;Sevilla
2019-08-01;Sevilla;Torrevieja;142;Sevilla
2019-08-01;Soria;Torrevieja;49;Soria
2019-08-01;Salou;Torrevieja;45;Tarragona
2019-08-01;Teruel;Torrevieja;42;Teruel
2019-08-01;Alameda de la Sagra;Torrevieja;38;Toledo
2019-08-01;Argés;Torrevieja;68;Toledo
2019-08-01;Bargas;Torrevieja;104;Toledo
2019-08-01;Borox;Torrevieja;43;Toledo
2019-08-01;Calera y Chozas;Torrevieja;40;Toledo
2019-08-01;Camarena;Torrevieja;37;Toledo
2019-08-01;Carranque;Torrevieja;70;Toledo
2019-08-01;Casar de Escalona, El;Torrevieja;39;Toledo
2019-08-01;Casarrubios del Monte;Torrevieja;85;Toledo
2019-08-01;Cedillo del Condado;Torrevieja;69;Toledo
2019-08-01;Cobisa;Torrevieja;32;Toledo
2019-08-01;Consuegra;Torrevieja;47;Toledo
2019-08-01;Chozas de Canales;Torrevieja;47;Toledo
2019-08-01;Esquivias;Torrevieja;45;Toledo
2019-08-01;Fuensalida;Torrevieja;81;Toledo
2019-08-01;Guardia, La;Torrevieja;34;Toledo
2019-08-01;Illescas;Torrevieja;443;Toledo
2019-08-01;Madridejos;Torrevieja;83;Toledo
2019-08-01;Magán;Torrevieja;47;Toledo
2019-08-01;Méntrida;Torrevieja;63;Toledo
2019-08-01;Miguel Esteban;Torrevieja;42;Toledo
2019-08-01;Mocejón;Torrevieja;52;Toledo
2019-08-01;Mora;Torrevieja;49;Toledo
2019-08-01;Nambroca;Torrevieja;56;Toledo
2019-08-01;Noblejas;Torrevieja;31;Toledo
2019-08-01;Novés;Torrevieja;36;Toledo
2019-08-01;Numancia de la Sagra;Torrevieja;87;Toledo
2019-08-01;Ocaña;Torrevieja;163;Toledo
2019-08-01;Olías del Rey;Torrevieja;71;Toledo
2019-08-01;Ontígola;Torrevieja;54;Toledo
2019-08-01;Pantoja;Torrevieja;41;Toledo
2019-08-01;Polán;Torrevieja;40;Toledo
2019-08-01;Puebla de Almoradiel, La;Torrevieja;62;Toledo
2019-08-01;Puebla de Montalbán, La;Torrevieja;42;Toledo
2019-08-01;Quintanar de la Orden;Torrevieja;135;Toledo
2019-08-01;Recas;Torrevieja;58;Toledo
2019-08-01;Santa Cruz de la Zarza;Torrevieja;47;Toledo
2019-08-01;Santa Cruz del Retamar;Torrevieja;30;Toledo
2019-08-01;Seseña;Torrevieja;340;Toledo
2019-08-01;Sonseca;Torrevieja;65;Toledo
2019-08-01;Talavera de la Reina;Torrevieja;540;Toledo
2019-08-01;Toledo;Torrevieja;658;Toledo
2019-08-01;Torrijos;Torrevieja;64;Toledo
2019-08-01;Ugena;Torrevieja;80;Toledo
2019-08-01;Valmojado;Torrevieja;50;Toledo
2019-08-01;Ventas de Retamosa, Las;Torrevieja;41;Toledo
2019-08-01;Villacañas;Torrevieja;105;Toledo
2019-08-01;Villa de Don Fadrique, La;Torrevieja;42;Toledo
2019-08-01;Villafranca de los Caballeros;Torrevieja;73;Toledo
2019-08-01;Villaluenga de la Sagra;Torrevieja;58;Toledo
2019-08-01;Villanueva de Alcardete;Torrevieja;32;Toledo
2019-08-01;Villasequilla;Torrevieja;50;Toledo
2019-08-01;Villatobas;Torrevieja;67;Toledo
2019-08-01;Viso de San Juan, El;Torrevieja;43;Toledo
2019-08-01;Yeles;Torrevieja;102;Toledo
2019-08-01;Yepes;Torrevieja;71;Toledo
2019-08-01;Yuncler;Torrevieja;36;Toledo
2019-08-01;Yuncos;Torrevieja;209;Toledo
2019-08-01;Alaquàs;Torrevieja;42;Valencia/València
2019-08-01;Alboraia/Alboraya;Torrevieja;36;Valencia/València
2019-08-01;Alzira;Torrevieja;90;Valencia/València
2019-08-01;Alcúdia, l';Torrevieja;30;Valencia/València
2019-08-01;Aldaia;Torrevieja;33;Valencia/València
2019-08-01;Bétera;Torrevieja;85;Valencia/València
2019-08-01;Burjassot;Torrevieja;36;Valencia/València
2019-08-01;Canals;Torrevieja;37;Valencia/València
2019-08-01;Quart de Poblet;Torrevieja;32;Valencia/València
2019-08-01;Xirivella;Torrevieja;36;Valencia/València
2019-08-01;Favara;Torrevieja;30;Valencia/València
2019-08-01;Gandia;Torrevieja;69;Valencia/València
2019-08-01;Xàtiva;Torrevieja;44;Valencia/València
2019-08-01;Manises;Torrevieja;35;Valencia/València
2019-08-01;Mislata;Torrevieja;41;Valencia/València
2019-08-01;Ontinyent;Torrevieja;54;Valencia/València
2019-08-01;Paiporta;Torrevieja;45;Valencia/València
2019-08-01;Paterna;Torrevieja;98;Valencia/València
2019-08-01;Picassent;Torrevieja;33;Valencia/València
2019-08-01;Pobla de Vallbona, la;Torrevieja;43;Valencia/València
2019-08-01;Puig de Santa Maria, el;Torrevieja;30;Valencia/València
2019-08-01;Requena;Torrevieja;44;Valencia/València
2019-08-01;Riba-roja de Túria;Torrevieja;44;Valencia/València
2019-08-01;Sagunto/Sagunt;Torrevieja;64;Valencia/València
2019-08-01;Silla;Torrevieja;33;Valencia/València
2019-08-01;Sueca;Torrevieja;37;Valencia/València
2019-08-01;Torrent;Torrevieja;98;Valencia/València
2019-08-01;València;Torrevieja;1167;Valencia/València
2019-08-01;Arroyo de la Encomienda;Torrevieja;122;Valladolid
2019-08-01;Cistérniga;Torrevieja;53;Valladolid
2019-08-01;Laguna de Duero;Torrevieja;166;Valladolid
2019-08-01;Medina del Campo;Torrevieja;69;Valladolid
2019-08-01;Pedrajas de San Esteban;Torrevieja;39;Valladolid
2019-08-01;Simancas;Torrevieja;30;Valladolid
2019-08-01;Tudela de Duero;Torrevieja;33;Valladolid
2019-08-01;Valladolid;Torrevieja;1446;Valladolid
2019-08-01;Abadiño;Torrevieja;34;Bizkaia
2019-08-01;Abanto y Ciérvana-Abanto Zierbena;Torrevieja;30;Bizkaia
2019-08-01;Amorebieta-Etxano;Torrevieja;86;Bizkaia
2019-08-01;Arrigorriaga;Torrevieja;34;Bizkaia
2019-08-01;Barakaldo;Torrevieja;251;Bizkaia
2019-08-01;Basauri;Torrevieja;149;Bizkaia
2019-08-01;Bermeo;Torrevieja;47;Bizkaia
2019-08-01;Bilbao;Torrevieja;855;Bizkaia
2019-08-01;Durango;Torrevieja;115;Bizkaia
2019-08-01;Etxebarri;Torrevieja;51;Bizkaia
2019-08-01;Ermua;Torrevieja;62;Bizkaia
2019-08-01;Galdakao;Torrevieja;73;Bizkaia
2019-08-01;Getxo;Torrevieja;142;Bizkaia
2019-08-01;Leioa;Torrevieja;106;Bizkaia
2019-08-01;Mungia;Torrevieja;34;Bizkaia
2019-08-01;Muskiz;Torrevieja;33;Bizkaia
2019-08-01;Ondarroa;Torrevieja;32;Bizkaia
2019-08-01;Portugalete;Torrevieja;100;Bizkaia
2019-08-01;Valle de Trápaga-Trapagaran;Torrevieja;42;Bizkaia
2019-08-01;Santurtzi;Torrevieja;111;Bizkaia
2019-08-01;Sestao;Torrevieja;56;Bizkaia
2019-08-01;Erandio;Torrevieja;78;Bizkaia
2019-08-01;Iurreta;Torrevieja;38;Bizkaia
2019-08-01;Benavente;Torrevieja;33;Zamora
2019-08-01;Zamora;Torrevieja;83;Zamora
2019-08-01;Cuarte de Huerva;Torrevieja;34;Zaragoza
2019-08-01;Zaragoza;Torrevieja;556;Zaragoza
2019-08-01;Melilla;Torrevieja;41;Melilla
2019-09-01;Vitoria-Gasteiz;Torrevieja;485;Araba/Álava
2019-09-01;Albacete;Torrevieja;1207;Albacete
2019-09-01;Almansa;Torrevieja;61;Albacete
2019-09-01;Barrax;Torrevieja;43;Albacete
2019-09-01;Caudete;Torrevieja;35;Albacete
2019-09-01;Chinchilla de Monte-Aragón;Torrevieja;68;Albacete
2019-09-01;Hellín;Torrevieja;122;Albacete
2019-09-01;Roda, La;Torrevieja;58;Albacete
2019-09-01;Villarrobledo;Torrevieja;98;Albacete
2019-09-01;Almería;Torrevieja;69;Almería
2019-09-01;Roquetas de Mar;Torrevieja;52;Almería
2019-09-01;Ejido, El;Torrevieja;30;Almería
2019-09-01;Ávila;Torrevieja;127;Ávila
2019-09-01;Palma;Torrevieja;62;Balears, Illes
2019-09-01;Barcelona;Torrevieja;307;Barcelona
2019-09-01;Hospitalet de Llobregat, L';Torrevieja;36;Barcelona
2019-09-01;Rubí;Torrevieja;36;Barcelona
2019-09-01;Terrassa;Torrevieja;34;Barcelona
2019-09-01;Aranda de Duero;Torrevieja;98;Burgos
2019-09-01;Burgos;Torrevieja;415;Burgos
2019-09-01;Miranda de Ebro;Torrevieja;65;Burgos
2019-09-01;Cáceres;Torrevieja;40;Cáceres
2019-09-01;Plasencia;Torrevieja;41;Cáceres
2019-09-01;Arcos de la Frontera;Torrevieja;46;Cádiz
2019-09-01;Castelló de la Plana;Torrevieja;54;Castellón/Castelló
2019-09-01;Vila-real;Torrevieja;42;Castellón/Castelló
2019-09-01;Alcázar de San Juan;Torrevieja;78;Ciudad Real
2019-09-01;Argamasilla de Alba;Torrevieja;47;Ciudad Real
2019-09-01;Bolaños de Calatrava;Torrevieja;43;Ciudad Real
2019-09-01;Campo de Criptana;Torrevieja;34;Ciudad Real
2019-09-01;Ciudad Real;Torrevieja;230;Ciudad Real
2019-09-01;Daimiel;Torrevieja;64;Ciudad Real
2019-09-01;Malagón;Torrevieja;45;Ciudad Real
2019-09-01;Manzanares;Torrevieja;34;Ciudad Real
2019-09-01;Miguelturra;Torrevieja;34;Ciudad Real
2019-09-01;Pedro Muñoz;Torrevieja;34;Ciudad Real
2019-09-01;Puertollano;Torrevieja;149;Ciudad Real
2019-09-01;Socuéllamos;Torrevieja;32;Ciudad Real
2019-09-01;Tomelloso;Torrevieja;126;Ciudad Real
2019-09-01;Valdepeñas;Torrevieja;77;Ciudad Real
2019-09-01;Córdoba;Torrevieja;65;Córdoba
2019-09-01;Coruña, A;Torrevieja;42;Coruña, A
2019-09-01;Cuenca;Torrevieja;56;Cuenca
2019-09-01;San Clemente;Torrevieja;74;Cuenca
2019-09-01;Tarancón;Torrevieja;46;Cuenca
2019-09-01;Blanes;Torrevieja;49;Girona
2019-09-01;Castelló d'Empúries;Torrevieja;34;Girona
2019-09-01;Girona;Torrevieja;30;Girona
2019-09-01;Almuñécar;Torrevieja;39;Granada
2019-09-01;Granada;Torrevieja;71;Granada
2019-09-01;Alovera;Torrevieja;66;Guadalajara
2019-09-01;Azuqueca de Henares;Torrevieja;109;Guadalajara
2019-09-01;Galápagos;Torrevieja;35;Guadalajara
2019-09-01;Guadalajara;Torrevieja;171;Guadalajara
2019-09-01;Torrejón del Rey;Torrevieja;30;Guadalajara
2019-09-01;Villanueva de la Torre;Torrevieja;45;Guadalajara
2019-09-01;Eibar;Torrevieja;43;Gipuzkoa
2019-09-01;Hernani;Torrevieja;30;Gipuzkoa
2019-09-01;Irun;Torrevieja;72;Gipuzkoa
2019-09-01;Errenteria;Torrevieja;55;Gipuzkoa
2019-09-01;Donostia/San Sebastián;Torrevieja;132;Gipuzkoa
2019-09-01;León;Torrevieja;170;León
2019-09-01;Ponferrada;Torrevieja;35;León
2019-09-01;San Andrés del Rabanedo;Torrevieja;57;León
2019-09-01;Lleida;Torrevieja;39;Lleida
2019-09-01;Logroño;Torrevieja;170;Rioja, La
2019-09-01;Alcalá de Henares;Torrevieja;892;Madrid
2019-09-01;Alcobendas;Torrevieja;317;Madrid
2019-09-01;Alcorcón;Torrevieja;737;Madrid
2019-09-01;Algete;Torrevieja;54;Madrid
2019-09-01;Alpedrete;Torrevieja;44;Madrid
2019-09-01;Aranjuez;Torrevieja;167;Madrid
2019-09-01;Arganda del Rey;Torrevieja;275;Madrid
2019-09-01;Arroyomolinos;Torrevieja;91;Madrid
2019-09-01;Boadilla del Monte;Torrevieja;71;Madrid
2019-09-01;Boalo, El;Torrevieja;31;Madrid
2019-09-01;Camarma de Esteruelas;Torrevieja;46;Madrid
2019-09-01;Cercedilla;Torrevieja;32;Madrid
2019-09-01;Ciempozuelos;Torrevieja;114;Madrid
2019-09-01;Colmenar de Oreja;Torrevieja;34;Madrid
2019-09-01;Colmenar Viejo;Torrevieja;206;Madrid
2019-09-01;Collado Villalba;Torrevieja;233;Madrid
2019-09-01;Coslada;Torrevieja;392;Madrid
2019-09-01;Cubas de la Sagra;Torrevieja;34;Madrid
2019-09-01;Daganzo de Arriba;Torrevieja;40;Madrid
2019-09-01;Escorial, El;Torrevieja;32;Madrid
2019-09-01;Fuenlabrada;Torrevieja;1029;Madrid
2019-09-01;Fuente el Saz de Jarama;Torrevieja;34;Madrid
2019-09-01;Galapagar;Torrevieja;99;Madrid
2019-09-01;Getafe;Torrevieja;901;Madrid
2019-09-01;Griñón;Torrevieja;58;Madrid
2019-09-01;Guadarrama;Torrevieja;56;Madrid
2019-09-01;Humanes de Madrid;Torrevieja;84;Madrid
2019-09-01;Leganés;Torrevieja;868;Madrid
2019-09-01;Loeches;Torrevieja;36;Madrid
2019-09-01;Madrid;Torrevieja;9035;Madrid
2019-09-01;Majadahonda;Torrevieja;110;Madrid
2019-09-01;Meco;Torrevieja;49;Madrid
2019-09-01;Mejorada del Campo;Torrevieja;135;Madrid
2019-09-01;Moraleja de Enmedio;Torrevieja;44;Madrid
2019-09-01;Moralzarzal;Torrevieja;40;Madrid
2019-09-01;Morata de Tajuña;Torrevieja;30;Madrid
2019-09-01;Móstoles;Torrevieja;1025;Madrid
2019-09-01;Navalcarnero;Torrevieja;118;Madrid
2019-09-01;Paracuellos de Jarama;Torrevieja;58;Madrid
2019-09-01;Parla;Torrevieja;572;Madrid
2019-09-01;Pinto;Torrevieja;181;Madrid
2019-09-01;Pozuelo de Alarcón;Torrevieja;88;Madrid
2019-09-01;Rivas-Vaciamadrid;Torrevieja;332;Madrid
2019-09-01;Robledo de Chavela;Torrevieja;31;Madrid
2019-09-01;Rozas de Madrid, Las;Torrevieja;140;Madrid
2019-09-01;San Agustín del Guadalix;Torrevieja;41;Madrid
2019-09-01;San Fernando de Henares;Torrevieja;241;Madrid
2019-09-01;San Lorenzo de El Escorial;Torrevieja;48;Madrid
2019-09-01;San Martín de la Vega;Torrevieja;96;Madrid
2019-09-01;San Martín de Valdeiglesias;Torrevieja;71;Madrid
2019-09-01;San Sebastián de los Reyes;Torrevieja;374;Madrid
2019-09-01;Soto del Real;Torrevieja;47;Madrid
2019-09-01;Torrejón de Ardoz;Torrevieja;594;Madrid
2019-09-01;Torrejón de la Calzada;Torrevieja;48;Madrid
2019-09-01;Torrelodones;Torrevieja;53;Madrid
2019-09-01;Torres de la Alameda;Torrevieja;31;Madrid
2019-09-01;Valdemorillo;Torrevieja;40;Madrid
2019-09-01;Valdemoro;Torrevieja;324;Madrid
2019-09-01;Valdetorres de Jarama;Torrevieja;30;Madrid
2019-09-01;Velilla de San Antonio;Torrevieja;90;Madrid
2019-09-01;Villalbilla;Torrevieja;36;Madrid
2019-09-01;Villanueva de la Cañada;Torrevieja;48;Madrid
2019-09-01;Villanueva del Pardillo;Torrevieja;64;Madrid
2019-09-01;Villaviciosa de Odón;Torrevieja;81;Madrid
2019-09-01;Tres Cantos;Torrevieja;94;Madrid
2019-09-01;Benalmádena;Torrevieja;40;Málaga
2019-09-01;Cártama;Torrevieja;30;Málaga
2019-09-01;Fuengirola;Torrevieja;30;Málaga
2019-09-01;Málaga;Torrevieja;94;Málaga
2019-09-01;Marbella;Torrevieja;86;Málaga
2019-09-01;Mijas;Torrevieja;43;Málaga
2019-09-01;Abanilla;Torrevieja;58;Murcia
2019-09-01;Abarán;Torrevieja;62;Murcia
2019-09-01;Águilas;Torrevieja;56;Murcia
2019-09-01;Alcantarilla;Torrevieja;207;Murcia
2019-09-01;Alguazas;Torrevieja;54;Murcia
2019-09-01;Archena;Torrevieja;107;Murcia
2019-09-01;Beniel;Torrevieja;183;Murcia
2019-09-01;Blanca;Torrevieja;73;Murcia
2019-09-01;Caravaca de la Cruz;Torrevieja;51;Murcia
2019-09-01;Cartagena;Torrevieja;739;Murcia
2019-09-01;Ceutí;Torrevieja;47;Murcia
2019-09-01;Cieza;Torrevieja;156;Murcia
2019-09-01;Fortuna;Torrevieja;73;Murcia
2019-09-01;Jumilla;Torrevieja;81;Murcia
2019-09-01;Lorca;Torrevieja;43;Murcia
2019-09-01;Lorquí;Torrevieja;31;Murcia
2019-09-01;Mazarrón;Torrevieja;119;Murcia
2019-09-01;Molina de Segura;Torrevieja;559;Murcia
2019-09-01;Murcia;Torrevieja;4734;Murcia
2019-09-01;San Javier;Torrevieja;284;Murcia
2019-09-01;San Pedro del Pinatar;Torrevieja;363;Murcia
2019-09-01;Torre-Pacheco;Torrevieja;163;Murcia
2019-09-01;Torres de Cotillas, Las;Torrevieja;102;Murcia
2019-09-01;Unión, La;Torrevieja;30;Murcia
2019-09-01;Yecla;Torrevieja;100;Murcia
2019-09-01;Santomera;Torrevieja;156;Murcia
2019-09-01;Alcázares, Los;Torrevieja;126;Murcia
2019-09-01;Burlada/Burlata;Torrevieja;33;Navarra
2019-09-01;Noáin (Valle de Elorz)/Noain (Elortzibar);Torrevieja;35;Navarra
2019-09-01;Pamplona/Iruña;Torrevieja;187;Navarra
2019-09-01;Tudela;Torrevieja;42;Navarra
2019-09-01;Avilés;Torrevieja;71;Asturias
2019-09-01;Gijón;Torrevieja;233;Asturias
2019-09-01;Gozón;Torrevieja;45;Asturias
2019-09-01;Langreo;Torrevieja;30;Asturias
2019-09-01;Mieres;Torrevieja;40;Asturias
2019-09-01;Oviedo;Torrevieja;179;Asturias
2019-09-01;Siero;Torrevieja;42;Asturias
2019-09-01;Palencia;Torrevieja;83;Palencia
2019-09-01;Mogán;Torrevieja;56;Palmas, Las
2019-09-01;Palmas de Gran Canaria, Las;Torrevieja;44;Palmas, Las
2019-09-01;San Bartolomé de Tirajana;Torrevieja;34;Palmas, Las
2019-09-01;Vigo;Torrevieja;34;Pontevedra
2019-09-01;Ciudad Rodrigo;Torrevieja;38;Salamanca
